position_id,direction,entry_time,exit_time,holding_period,entry_price,exit_price,size,pnl_pct,pnl_abs,cumulative_pnl,exit_reason
33,long,2025-01-27 07:00:00,2025-01-27 23:00:00,16.0,99002.1548096,102067.98026942,1238.013746090838,0.030967259911828915,38.33789344961201,-185.88480822439828,take_profit
34,long,2025-01-27 08:00:00,2025-01-27 23:00:00,15.0,99013.72629242,102067.98026942,1052.200262940064,0.03084677338553843,32.4569830671162,-153.4278251572821,take_profit
36,long,2025-01-27 16:00:00,2025-01-28 04:00:00,12.0,99696.59930953,102917.93907573,1115.4573244489195,0.032311430766045035,36.042022111409096,-117.38580304587299,take_profit
39,long,2025-01-28 04:00:00,2025-01-28 20:00:00,16.0,102917.93907573,101212.36619914,1113.100585213958,-0.01657216314188903,-18.446484491497813,-135.8322875373708,stop_loss
37,long,2025-01-27 23:00:00,2025-01-28 21:00:00,22.0,102067.98026942,100279.53580353,1301.9771766548263,-0.0175220912686741,-22.813362919076553,-158.64565045644736,stop_loss
38,long,2025-01-28 00:00:00,2025-01-28 21:00:00,21.0,101851.71601066,100279.53580353,1106.5634222107035,-0.015435971711713292,-17.08088168246104,-175.7265321389084,stop_loss
41,long,2025-01-28 21:00:00,2025-01-29 19:00:00,22.0,100279.53580353,103588.57581207,1298.5985402511235,0.03299815841811582,42.851360352740585,-132.8751717861678,take_profit
40,long,2025-01-28 20:00:00,2025-01-30 01:00:00,29.0,101212.36619914,104317.50227497,1110.1349146184991,0.03067941391391349,34.05828854586798,-98.81688324029983,take_profit
42,long,2025-01-28 22:00:00,2025-01-30 01:00:00,27.0,101211.54897115,104317.50227497,1103.6918853448324,0.030687736087364303,33.869805299227664,-64.94707794107217,take_profit
44,long,2025-01-30 01:00:00,2025-01-31 18:00:00,41.0,104317.50227497,102596.69480113,1310.2205500755917,-0.016495865375535268,-21.613221806306683,-86.56029974737885,stop_loss
45,long,2025-01-30 02:00:00,2025-01-31 18:00:00,40.0,104654.94791546,102596.69480113,1113.5695477147462,-0.019667040644773426,-21.90061755568786,-108.46091730306671,stop_loss
43,long,2025-01-29 19:00:00,2025-01-31 20:00:00,49.0,103588.57581207,101609.27459197,1139.1355248729517,-0.019107331137468875,-21.765839684201865,-130.22675698726857,stop_loss
46,long,2025-01-31 18:00:00,2025-02-01 22:00:00,28.0,102596.69480113,100642.07836249,1303.261108199233,-0.01905145621336779,-24.829021937442803,-155.05577892471138,stop_loss
47,long,2025-01-31 19:00:00,2025-02-01 22:00:00,27.0,102252.52710102,100642.07836249,1107.65464846961,-0.015749720659118283,-17.445251300170185,-172.50103022488156,stop_loss
48,long,2025-01-31 20:00:00,2025-02-02 03:00:00,31.0,101609.27459197,99182.28791161,1108.9116517874518,-0.02388548378192823,-26.48689127436046,-198.98792149924202,stop_loss
49,long,2025-02-01 22:00:00,2025-02-02 11:00:00,13.0,100642.07836249,98837.83832384,1297.5581467518489,-0.017927293116419385,-23.261705232418308,-222.24962673166033,stop_loss
50,long,2025-02-01 23:00:00,2025-02-02 11:00:00,12.0,100623.37946742,98837.83832384,1102.807644505864,-0.01774479403326068,-19.56909451006186,-241.8187212417222,stop_loss
51,long,2025-02-02 03:00:00,2025-02-02 17:00:00,14.0,99182.28791161,97166.16625545,1099.5535409904962,-0.02032743646684909,-22.35110474638327,-264.16982598810546,stop_loss
52,long,2025-02-02 11:00:00,2025-02-02 17:00:00,6.0,98837.83832384,97166.16625545,1287.9396206012814,-0.016913280346265602,-21.783283872292486,-285.95310986039794,stop_loss
53,long,2025-02-02 12:00:00,2025-02-03 00:00:00,12.0,98158.61159113,96464.86093429,1094.632762945235,-0.017255242605662913,-18.888153888727174,-304.8412637491251,stop_loss
54,long,2025-02-02 17:00:00,2025-02-03 01:00:00,8.0,97166.16625545,93415.73098004,1281.6322452111824,-0.038598160449699104,-49.468647038169365,-354.3099107872945,stop_loss
55,long,2025-02-02 18:00:00,2025-02-03 01:00:00,7.0,97017.12319753,93415.73098004,1089.272061527436,-0.03712120189502488,-40.43508811456991,-394.7449989018644,stop_loss
56,long,2025-02-03 00:00:00,2025-02-03 01:00:00,1.0,96464.86093429,93415.73098004,1087.0480921564442,-0.03160871144910493,-34.360189476273035,-429.1051883781374,stop_loss
57,long,2025-02-03 01:00:00,2025-02-03 14:00:00,13.0,93415.73098004,96670.29329859,1423.646283181907,0.03483955308603637,49.59920025865449,-379.50598811948294,take_profit
58,long,2025-02-03 02:00:00,2025-02-03 14:00:00,12.0,93559.37648839,96670.29329859,1209.9712125391345,0.03325072191546763,40.23241631385986,-339.2735718056231,take_profit
59,long,2025-02-03 03:00:00,2025-02-03 15:00:00,12.0,94117.08248202,98972.28141392,1028.3666332491357,0.051586798101476816,53.05014188371865,-286.2234299219044,take_profit
60,long,2025-02-03 14:00:00,2025-02-03 18:00:00,4.0,96670.29329859,100007.42307973,1282.2913416887,0.034520737108270305,44.26564230264671,-241.95778761925772,take_profit
61,long,2025-02-03 15:00:00,2025-02-03 19:00:00,4.0,98972.28141392,102050.77808887,1251.9474229748091,0.03110463486312054,38.94136745945616,-203.01642015980156,take_profit
62,long,2025-02-03 16:00:00,2025-02-03 19:00:00,3.0,98689.71240917,102050.77808887,1064.0426342605201,0.03405690013326779,36.23799373254974,-166.77842642725182,take_profit
64,long,2025-02-03 19:00:00,2025-02-04 04:00:00,9.0,102050.77808887,100160.0778613,1296.08485694082,-0.018527053521566694,-24.012633513034643,-190.79105994028646,stop_loss
65,long,2025-02-03 20:00:00,2025-02-04 05:00:00,9.0,101206.03137864,98960.46992776,1101.5554807625722,-0.022188020024999422,-24.441335065807834,-215.2323950060943,stop_loss
66,long,2025-02-04 04:00:00,2025-02-04 07:00:00,3.0,100160.0778613,98508.80594356,1126.9193656689772,-0.016486328215785107,-18.57876253514314,-233.81115754123743,stop_loss
63,long,2025-02-03 18:00:00,2025-02-04 08:00:00,14.0,100007.42307973,98372.37665369,1103.2046327545013,-0.0163492506424896,-18.036569050859043,-251.84772659209648,stop_loss
67,long,2025-02-04 05:00:00,2025-02-04 21:00:00,16.0,98960.46992776,96521.26318355,1119.2502196571222,-0.024648293869164006,-27.587608327235102,-279.4353349193316,stop_loss
68,long,2025-02-04 07:00:00,2025-02-04 21:00:00,14.0,98508.80594356,96521.26318355,1117.4132940045777,-0.020176295316672088,-22.54526061061165,-301.98059552994323,stop_loss
69,long,2025-02-04 08:00:00,2025-02-04 21:00:00,13.0,98372.37665369,96521.26318355,1112.3782771372437,-0.01881741128057357,-20.932079540467385,-322.9126750704106,stop_loss
71,long,2025-02-04 22:00:00,2025-02-06 19:00:00,45.0,97586.59895651,96000.97042311,1221.1701763972046,-0.016248424992315158,-19.842092014042237,-342.75476708445285,stop_loss
72,long,2025-02-04 23:00:00,2025-02-06 19:00:00,44.0,97788.16115375,96000.97042311,1037.8847446217483,-0.01827614620782203,-18.96853333957506,-361.7233004240279,stop_loss
70,long,2025-02-04 21:00:00,2025-02-07 14:00:00,65.0,96521.26318355,99784.33104777,1436.8229299540005,0.03380672565396048,48.574278606274675,-313.14902181775324,take_profit
73,long,2025-02-06 19:00:00,2025-02-07 14:00:00,19.0,96000.97042311,99784.33104777,1214.9454456646604,0.039409608131932394,47.88052391532028,-265.26849790243296,take_profit
75,long,2025-02-07 14:00:00,2025-02-07 16:00:00,2.0,99784.33104777,97869.0187508,1289.5983443155944,-0.019194519588983217,-24.753220681885978,-290.02171858431893,stop_loss
76,long,2025-02-07 15:00:00,2025-02-07 20:00:00,5.0,98328.37907272,95771.77347318,1096.0425288172669,-0.026000688953178197,-28.49786087123266,-318.5195794555516,stop_loss
77,long,2025-02-07 16:00:00,2025-02-07 20:00:00,4.0,97869.0187508,95771.77347318,1121.1504381510124,-0.02142910294176059,-24.02524815233801,-342.5448276078896,stop_loss
74,long,2025-02-06 20:00:00,2025-02-09 21:00:00,73.0,96936.10761118,95280.92204031,1032.5942837248517,-0.017075015818760808,-17.631563728963783,-360.1763913368534,stop_loss
80,long,2025-02-09 21:00:00,2025-02-10 13:00:00,16.0,95280.92204031,98244.23509032,1074.8665803789015,0.03110080157238948,33.42921223315693,-326.74717910369645,take_profit
81,long,2025-02-10 13:00:00,2025-02-11 16:00:00,27.0,98244.23509032,96358.19005347,1079.684477600306,-0.01919751357538757,-20.727257415867143,-347.4744365195636,stop_loss
82,long,2025-02-11 16:00:00,2025-02-18 16:00:00,168.0,96358.19005347,94710.54776303,1076.3829112351252,-0.01709914112672417,-18.405223305603613,-365.8796598251672,stop_loss
78,long,2025-02-07 20:00:00,2025-02-18 17:00:00,261.0,95771.77347318,94203.20955064,1277.3826272934182,-0.016378144265849603,-20.921156952501633,-386.80081677766884,stop_loss
79,long,2025-02-07 21:00:00,2025-02-18 17:00:00,260.0,96017.57617292,94203.20955064,1085.6602687629493,-0.01889619270343257,-20.51484564900511,-407.31566242667395,stop_loss
85,long,2025-02-18 18:00:00,2025-02-20 00:00:00,30.0,93940.97688159,96870.30784565,1071.184927493157,0.03118267513603068,33.40241160463165,-373.9132508220423,take_profit
84,long,2025-02-18 17:00:00,2025-02-20 02:00:00,33.0,94203.20955064,97131.81092817,1260.3510106871986,0.031088127373788854,39.181952755927114,-334.7312980661152,take_profit
83,long,2025-02-18 16:00:00,2025-02-20 13:00:00,45.0,94710.54776303,97562.40065797,1073.43003528536,0.03011124908785745,32.32231917086506,-302.40897889525013,take_profit
86,long,2025-02-20 00:00:00,2025-02-21 19:00:00,43.0,96870.30784565,95239.62634926,1075.9994697298584,-0.016833656593600033,-18.113005568328163,-320.5219844635783,stop_loss
87,long,2025-02-20 02:00:00,2025-02-21 19:00:00,41.0,97131.81092817,95239.62634926,1109.315695867863,-0.019480585822798102,-21.610119617930877,-342.13210408150917,stop_loss
88,long,2025-02-20 13:00:00,2025-02-21 19:00:00,30.0,97562.40065797,95239.62634926,1108.5818385315881,-0.023808088905613256,-26.393214970908275,-368.52531905241744,stop_loss
89,long,2025-02-21 19:00:00,2025-02-24 22:00:00,75.0,95239.62634926,92497.79945789,1426.071389722446,-0.028788719532721108,-41.05476927235736,-409.5800883247748,stop_loss
90,long,2025-02-21 20:00:00,2025-02-24 22:00:00,74.0,94955.15410198,92497.79945789,1212.032334839004,-0.02587910753586753,-31.36631513024713,-440.94640345502194,stop_loss
91,long,2025-02-21 21:00:00,2025-02-24 22:00:00,73.0,95367.67721393,92497.79945789,1030.1184017030178,-0.030092771889602132,-30.999118081730444,-471.9455215367524,stop_loss
92,long,2025-02-24 22:00:00,2025-02-25 07:00:00,9.0,92497.79945789,89422.68584317,1409.9073871852916,-0.03324526240345815,-46.872741051549156,-518.8182625883015,stop_loss
93,long,2025-02-24 23:00:00,2025-02-25 07:00:00,8.0,91642.39828312,89422.68584317,1198.294387442651,-0.024221457333454155,-29.024436378359724,-547.8426989666613,stop_loss
94,long,2025-02-25 00:00:00,2025-02-25 07:00:00,7.0,91931.87173279,89422.68584317,1018.4423828313836,-0.027293971528320693,-27.797337400234824,-575.6400363668961,stop_loss
96,long,2025-02-25 08:00:00,2025-02-25 10:00:00,2.0,89542.20279511,88162.42557594,1184.5278506637608,-0.015409239175489198,-18.25267296090601,-593.8927093278021,stop_loss
95,long,2025-02-25 07:00:00,2025-02-25 14:00:00,7.0,89422.68584317,87119.6311293,1393.709746518762,-0.0257547029834142,-35.89458056668013,-629.7872898944822,stop_loss
97,long,2025-02-25 09:00:00,2025-02-25 14:00:00,5.0,88462.60544065,87119.6311293,1006.742065557637,-0.015181265628119056,-15.283618716231786,-645.070908610714,stop_loss
98,long,2025-02-25 10:00:00,2025-02-26 17:00:00,31.0,88162.42557594,86079.07988567,1030.4764608275261,-0.023630766470637554,-24.350948599304388,-669.4218572100184,stop_loss
99,long,2025-02-25 14:00:00,2025-02-26 18:00:00,28.0,87119.6311293,84196.04462591,1227.9918561157945,-0.03355829754433781,-41.20931608955743,-710.6311732995758,stop_loss
100,long,2025-02-25 15:00:00,2025-02-26 18:00:00,27.0,87145.40232834,84196.04462591,1043.682558431375,-0.03384409990234061,-35.32249677388188,-745.9536700734577,stop_loss
101,long,2025-02-26 17:00:00,2025-02-26 18:00:00,1.0,86079.07988567,84196.04462591,1037.8645187745426,-0.021875643446247817,-22.703954158223496,-768.6576242316812,stop_loss
103,long,2025-02-26 19:00:00,2025-02-27 06:00:00,11.0,83860.31258552,86384.44061496,1158.723082371682,0.030099196528344807,34.87663377823469,-733.7809904534465,take_profit
102,long,2025-02-26 18:00:00,2025-02-27 10:00:00,16.0,84196.04462591,87139.89406462,1363.347980811712,0.034964224884788564,47.66840539732311,-686.1125850561234,take_profit
104,long,2025-02-26 20:00:00,2025-02-27 10:00:00,14.0,84298.36450871,87139.89406462,984.8103349385165,0.03370800338144653,33.19599010019101,-652.9165949559324,take_profit
105,long,2025-02-27 06:00:00,2025-02-27 14:00:00,8.0,86384.44061496,84901.98300782,1015.9326852156285,-0.01716116463319739,-17.434588067231743,-670.3511830231641,stop_loss
106,long,2025-02-27 10:00:00,2025-02-27 14:00:00,4.0,87139.89406462,84901.98300782,1227.586143134764,-0.02568181980047457,-31.526646117546534,-701.8778291407107,stop_loss
107,long,2025-02-27 11:00:00,2025-02-27 14:00:00,3.0,86661.71145691,84901.98300782,1043.3377389116672,-0.020305720017599338,-21.18572401013546,-723.0635531508461,stop_loss
109,long,2025-02-27 15:00:00,2025-02-27 19:00:00,4.0,85463.49061688,84101.84379666,1163.4928914872548,-0.01593249714458833,-18.537347171369447,-741.6009003222156,stop_loss
108,long,2025-02-27 14:00:00,2025-02-27 20:00:00,6.0,84901.98300782,83400.0647076,1368.960115173671,-0.01769002615735915,-24.2169402458037,-765.8178405680193,stop_loss
110,long,2025-02-27 16:00:00,2025-02-28 01:00:00,9.0,84413.87680145,81759.30415386,988.8642434039327,-0.03144711211207396,-31.096924725944632,-796.9147652939639,stop_loss
111,long,2025-02-27 19:00:00,2025-02-28 01:00:00,6.0,84101.84379666,81759.30415386,1012.0858947598309,-0.027853606259379493,-28.190242013312172,-825.1050073072761,stop_loss
112,long,2025-02-27 20:00:00,2025-02-28 01:00:00,5.0,83400.0647076,81759.30415386,1061.7723721687644,-0.019673372670543032,-20.888643568962607,-845.9936508762387,stop_loss
113,long,2025-02-28 01:00:00,2025-02-28 03:00:00,2.0,81759.30415386,80448.91859586,1349.5245326305987,-0.01602735702757485,-21.62931150194163,-867.6229623781803,stop_loss
114,long,2025-02-28 02:00:00,2025-02-28 06:00:00,4.0,80822.65318618,79255.73194534,1146.9743955280721,-0.019387154208245327,-22.236569479011678,-889.859531857192,stop_loss
115,long,2025-02-28 03:00:00,2025-02-28 08:00:00,5.0,80448.91859586,78913.39693008,1173.8897811026607,-0.01908691493410619,-22.405934393922962,-912.265466251115,stop_loss
116,long,2025-02-28 04:00:00,2025-02-28 08:00:00,4.0,80334.28243433,78913.39693008,997.7006638569625,-0.017687162456595296,-17.646493724691027,-929.911959975806,stop_loss
118,long,2025-02-28 08:00:00,2025-02-28 13:00:00,5.0,78913.39693008,81476.06896143,1183.5278091483835,0.032474486348884835,38.434457681714775,-891.4775022940912,take_profit
117,long,2025-02-28 06:00:00,2025-02-28 14:00:00,8.0,79255.73194534,82113.68177944,1016.5652187216857,0.036059850359732026,36.657189668012165,-854.820312626079,take_profit
119,long,2025-02-28 09:00:00,2025-02-28 15:00:00,6.0,80297.51926467,83981.56390778,1005.8921202733028,0.04587993099720755,46.15026106877383,-808.6700515573052,take_profit
120,long,2025-02-28 13:00:00,2025-02-28 15:00:00,2.0,81476.06896143,83981.56390778,1038.1021353619828,0.030751298857288667,31.922989008905915,-776.7470625483993,take_profit
121,long,2025-02-28 14:00:00,2025-03-01 01:00:00,11.0,82113.68177944,84786.34461836,1040.1819571072024,0.03254832545566355,33.85618087303419,-742.8908816753651,take_profit
122,long,2025-02-28 15:00:00,2025-03-02 07:00:00,40.0,83981.56390778,86512.09281109,1202.180186946413,0.030131957367318885,36.22404214090466,-706.6668395344605,take_profit
125,long,2025-03-02 07:00:00,2025-03-02 14:00:00,7.0,86512.09281109,85075.38827576,1060.5468026809033,-0.016606979309438774,-17.612478808813194,-724.2793183432736,stop_loss
123,long,2025-02-28 16:00:00,2025-03-02 15:00:00,47.0,84407.93425275,87418.18770624,1021.744962687626,0.035663157499816744,36.438651528973196,-687.8406668143004,take_profit
124,long,2025-03-01 01:00:00,2025-03-02 15:00:00,38.0,84786.34461836,87418.18770624,1029.4003185024574,0.03104088399761129,31.953495873738802,-655.8871709405616,take_profit
126,long,2025-03-02 14:00:00,2025-03-02 16:00:00,2.0,85075.38827576,91260.86526268,1057.7156175581915,0.07270583317081836,76.9020952323549,-578.9850757082068,take_profit
127,long,2025-03-02 15:00:00,2025-03-02 16:00:00,1.0,87418.18770624,91260.86526268,1216.7029364392286,0.04395741501016848,53.483115921149874,-525.5019597870569,take_profit
128,long,2025-03-02 16:00:00,2025-03-02 17:00:00,1.0,91260.86526268,94119.05317741,1394.5921251428397,0.0313188781029321,43.67706077065759,-481.8248990163993,take_profit
129,long,2025-03-02 17:00:00,2025-03-03 03:00:00,10.0,94119.05317741,92702.8170508,1400.8887267404434,-0.015047284038657405,-21.07957057781664,-502.9044695942159,stop_loss
131,long,2025-03-02 19:00:00,2025-03-03 06:00:00,11.0,93537.81281018,91631.29539008,1011.9277804419778,-0.020382317726083232,-20.625433536818605,-523.5299031310345,stop_loss
130,long,2025-03-02 18:00:00,2025-03-03 08:00:00,14.0,92901.97758337,91449.99539132,1190.6293377439704,-0.015629184973452115,-18.60856615441935,-542.1384692854539,stop_loss
132,long,2025-03-03 03:00:00,2025-03-03 14:00:00,11.0,92702.8170508,89306.15026851,1066.8947304757808,-0.036640383651218134,-39.09143224009563,-581.2299015255495,stop_loss
133,long,2025-03-03 06:00:00,2025-03-03 14:00:00,8.0,91631.29539008,89306.15026851,1055.3706352032232,-0.02537501092472516,-26.780041397915966,-608.0099429234655,stop_loss
134,long,2025-03-03 08:00:00,2025-03-03 14:00:00,6.0,91449.99539132,89306.15026851,1072.6676904345609,-0.023442812803175728,-25.146347866872247,-633.1562907903377,stop_loss
135,long,2025-03-03 14:00:00,2025-03-03 18:00:00,4.0,89306.15026851,87264.28038142,1376.9789295974251,-0.02286370962079154,-31.482846400263952,-664.6391371906017,stop_loss
136,long,2025-03-03 15:00:00,2025-03-03 18:00:00,3.0,90000.87197091,87264.28038142,1170.3081620541475,-0.030406278623328342,-35.58471605057366,-700.2238532411753,stop_loss
137,long,2025-03-03 16:00:00,2025-03-03 18:00:00,2.0,90215.27692033,87264.28038142,994.6566100114405,-0.03271060777783841,-32.5358222437186,-732.7596754848939,stop_loss
138,long,2025-03-03 18:00:00,2025-03-03 19:00:00,1.0,87264.28038142,85723.12636812,1361.4098363315647,-0.017660765740161066,-24.043540195802734,-756.8032156806967,stop_loss
139,long,2025-03-03 19:00:00,2025-03-04 01:00:00,6.0,85723.12636812,83334.26660028,1357.5604154502723,-0.027867156379499658,-37.83134839197123,-794.6345640726679,stop_loss
140,long,2025-03-03 20:00:00,2025-03-04 01:00:00,5.0,86017.18440783,83334.26660028,1153.804172695341,-0.031190486250161298,-35.98771318383274,-830.6222772565006,stop_loss
141,long,2025-03-03 21:00:00,2025-03-04 01:00:00,4.0,85334.9700218,83334.26660028,980.6297044154971,-0.023445293541544565,-22.991151275579455,-853.6134285320801,stop_loss
142,long,2025-03-04 01:00:00,2025-03-04 18:00:00,17.0,83334.26660028,86752.96291569,1342.4190374690606,0.041023896349962286,55.071259451346805,-798.5421690807333,take_profit
143,long,2025-03-04 02:00:00,2025-03-04 18:00:00,16.0,83894.64408309,86752.96291569,1140.9353641353293,0.03407033743142307,38.87205284353422,-759.6701162371991,take_profit
144,long,2025-03-04 03:00:00,2025-03-04 18:00:00,15.0,83918.45451572,86752.96291569,969.6923753322577,0.033776937579790944,32.75323883319686,-726.9168774040022,take_profit
146,long,2025-03-04 19:00:00,2025-03-04 20:00:00,1.0,88427.68542343,86811.69476314,1156.5495125232862,-0.018274713994287484,-21.135611561595624,-748.0524889655978,stop_loss
145,long,2025-03-04 18:00:00,2025-03-05 10:00:00,16.0,86752.96291569,89920.73111565,1360.7905690288221,0.036514812791334395,49.68901287630092,-698.3634760892969,take_profit
147,long,2025-03-04 20:00:00,2025-03-05 10:00:00,14.0,86811.69476314,89920.73111565,1153.1728940818334,0.03581356591404883,41.29923345249426,-657.0642426368026,take_profit
148,long,2025-03-04 21:00:00,2025-03-05 12:00:00,15.0,87506.45280854,90358.05313946,980.093174409091,0.032587314871043604,31.938604877429725,-625.1256377593729,take_profit
149,long,2025-03-05 10:00:00,2025-03-05 14:00:00,4.0,89920.73111565,88508.18548878,1223.4993006240986,-0.01570878716559021,-19.21969011075248,-644.3453278701254,stop_loss
151,long,2025-03-05 12:00:00,2025-03-05 14:00:00,2.0,90358.05313946,88508.18548878,1035.5047432511026,-0.020472637317947573,-21.199513049594202,-665.5448409197196,stop_loss
150,long,2025-03-05 11:00:00,2025-03-05 15:00:00,4.0,89822.51537826,88325.00081099,1039.8642905934278,-0.01667192864688416,-17.336543255216498,-682.8813841749361,stop_loss
153,long,2025-03-05 15:00:00,2025-03-06 01:00:00,10.0,88325.00081099,91125.28319807,1183.9508002902808,0.03170430072310371,37.53633221376231,-645.3450519611738,take_profit
152,long,2025-03-05 14:00:00,2025-03-06 02:00:00,12.0,88508.18548878,91807.82728763,1212.6738898081082,0.03728063998406439,45.20925870401106,-600.1357932571627,take_profit
154,long,2025-03-05 16:00:00,2025-03-06 02:00:00,10.0,88908.36169889,91807.82728763,1006.2516246747124,0.03261184362568459,32.8157206319828,-567.3200726251799,take_profit
